a,negskew,duvol,Date,year,month,country,GDP,corruption,governmentEffectiveness,politicalStability,regulatoryQuality,ruleOfLaw,voiceAccountability,geopoliticalRisk,gdpPerCapita,gdpGrowth,negskew_annual,duvol_annual
2/1/2010,-0.017699957,-0.026660165,2/1/2010,2010,121,Jordan,9500.892393,0.04,0.103684478,-0.31249252,0.23,0.19,-0.799326241,,3690.113268,2.311392415,-0.537674208,-0.317651219
3/1/2010,0.472171827,0.166077196,3/1/2010,2010,122,Jordan,9500.892393,0.04,0.103684478,-0.31249252,0.23,0.19,-0.799326241,,3690.113268,2.311392415,-0.537674208,-0.317651219
4/1/2010,-1.965861538,-0.754732322,4/1/2010,2010,123,Jordan,9500.892393,0.04,0.103684478,-0.31249252,0.23,0.19,-0.799326241,,3690.113268,2.311392415,-0.537674208,-0.317651219
5/1/2010,0.373909574,0.200207951,5/1/2010,2010,124,Jordan,9500.892393,0.04,0.103684478,-0.31249252,0.23,0.19,-0.799326241,,3690.113268,2.311392415,-0.537674208,-0.317651219
6/1/2010,-0.551435688,-0.088129774,6/1/2010,2010,125,Jordan,9500.892393,0.04,0.103684478,-0.31249252,0.23,0.19,-0.799326241,,3690.113268,2.311392415,-0.537674208,-0.317651219
7/1/2010,0.7381344,0.307552507,7/1/2010,2010,126,Jordan,9500.892393,0.04,0.103684478,-0.31249252,0.23,0.19,-0.799326241,,3690.113268,2.311392415,-0.537674208,-0.317651219
8/1/2010,-0.365658511,-0.169991049,8/1/2010,2010,127,Jordan,9500.892393,0.04,0.103684478,-0.31249252,0.23,0.19,-0.799326241,,3690.113268,2.311392415,-0.537674208,-0.317651219
9/1/2010,-2.497796067,-0.619777972,9/1/2010,2010,128,Jordan,9500.892393,0.04,0.103684478,-0.31249252,0.23,0.19,-0.799326241,,3690.113268,2.311392415,-0.537674208,-0.317651219
10/1/2010,-1.056860217,-0.27163919,10/1/2010,2010,129,Jordan,9500.892393,0.04,0.103684478,-0.31249252,0.23,0.19,-0.799326241,,3690.113268,2.311392415,-0.537674208,-0.317651219
11/1/2010,2.309594529,0.308732676,11/1/2010,2010,130,Jordan,9500.892393,0.04,0.103684478,-0.31249252,0.23,0.19,-0.799326241,,3690.113268,2.311392415,-0.537674208,-0.317651219
12/1/2010,0.109235426,0.08283155,12/1/2010,2010,131,Jordan,9500.892393,0.04,0.103684478,-0.31249252,0.23,0.19,-0.799326241,,3690.113268,2.311392415,-0.537674208,-0.317651219
1/1/2011,3.132993496,0.723215299,1/1/2011,2011,132,Jordan,9235.879132,0.1,0.088219084,-0.513562262,0.3,0.24,-0.796205163,,3587.183047,2.586784416,0.857792117,0.212708446
2/1/2011,0.963483483,0.132553941,2/1/2011,2011,133,Jordan,9235.879132,0.1,0.088219084,-0.513562262,0.3,0.24,-0.796205163,,3587.183047,2.586784416,0.857792117,0.212708446
3/1/2011,0.594264293,0.140661093,3/1/2011,2011,134,Jordan,9235.879132,0.1,0.088219084,-0.513562262,0.3,0.24,-0.796205163,,3587.183047,2.586784416,0.857792117,0.212708446
4/1/2011,0.538150107,0.024256313,4/1/2011,2011,135,Jordan,9235.879132,0.1,0.088219084,-0.513562262,0.3,0.24,-0.796205163,,3587.183047,2.586784416,0.857792117,0.212708446
5/1/2011,-0.098492027,-0.157764482,5/1/2011,2011,136,Jordan,9235.879132,0.1,0.088219084,-0.513562262,0.3,0.24,-0.796205163,,3587.183047,2.586784416,0.857792117,0.212708446
6/1/2011,2.274577904,0.854220454,6/1/2011,2011,137,Jordan,9235.879132,0.1,0.088219084,-0.513562262,0.3,0.24,-0.796205163,,3587.183047,2.586784416,0.857792117,0.212708446
7/1/2011,-2.322715674,-0.562575086,7/1/2011,2011,138,Jordan,9235.879132,0.1,0.088219084,-0.513562262,0.3,0.24,-0.796205163,,3587.183047,2.586784416,0.857792117,0.212708446
8/1/2011,1.215911405,0.219098192,8/1/2011,2011,139,Jordan,9235.879132,0.1,0.088219084,-0.513562262,0.3,0.24,-0.796205163,,3587.183047,2.586784416,0.857792117,0.212708446
9/1/2011,1.48891748,0.60626908,9/1/2011,2011,140,Jordan,9235.879132,0.1,0.088219084,-0.513562262,0.3,0.24,-0.796205163,,3587.183047,2.586784416,0.857792117,0.212708446
10/1/2011,0.301773403,0.126082509,10/1/2011,2011,141,Jordan,9235.879132,0.1,0.088219084,-0.513562262,0.3,0.24,-0.796205163,,3587.183047,2.586784416,0.857792117,0.212708446
11/1/2011,1.221677997,0.5162049,11/1/2011,2011,142,Jordan,9235.879132,0.1,0.088219084,-0.513562262,0.3,0.24,-0.796205163,,3587.183047,2.586784416,0.857792117,0.212708446
12/1/2011,-1.83049032,-0.969612987,12/1/2011,2011,143,Jordan,9235.879132,0.1,0.088219084,-0.513562262,0.3,0.24,-0.796205163,,3587.183047,2.586784416,0.857792117,0.212708446
1/1/2012,1.764003232,0.412160018,1/1/2012,2012,144,Jordan,8979.51886,0.07,-0.011274511,-0.523977637,0.19,0.37,-0.734492719,,3487.613617,2.651170748,-1.691104403,-0.330347665
2/1/2012,0.690933021,0.252822493,2/1/2012,2012,145,Jordan,8979.51886,0.07,-0.011274511,-0.523977637,0.19,0.37,-0.734492719,,3487.613617,2.651170748,-1.691104403,-0.330347665
3/1/2012,-2.227800329,-0.981392664,3/1/2012,2012,146,Jordan,8979.51886,0.07,-0.011274511,-0.523977637,0.19,0.37,-0.734492719,,3487.613617,2.651170748,-1.691104403,-0.330347665
4/1/2012,-1.337466491,-0.459128645,4/1/2012,2012,147,Jordan,8979.51886,0.07,-0.011274511,-0.523977637,0.19,0.37,-0.734492719,,3487.613617,2.651170748,-1.691104403,-0.330347665
5/1/2012,0.302967773,0.037915324,5/1/2012,2012,148,Jordan,8979.51886,0.07,-0.011274511,-0.523977637,0.19,0.37,-0.734492719,,3487.613617,2.651170748,-1.691104403,-0.330347665
6/1/2012,1.198700902,0.151745046,6/1/2012,2012,149,Jordan,8979.51886,0.07,-0.011274511,-0.523977637,0.19,0.37,-0.734492719,,3487.613617,2.651170748,-1.691104403,-0.330347665
7/1/2012,1.100632534,0.12887174,7/1/2012,2012,150,Jordan,8979.51886,0.07,-0.011274511,-0.523977637,0.19,0.37,-0.734492719,,3487.613617,2.651170748,-1.691104403,-0.330347665
8/1/2012,-1.657250275,-0.817322311,8/1/2012,2012,151,Jordan,8979.51886,0.07,-0.011274511,-0.523977637,0.19,0.37,-0.734492719,,3487.613617,2.651170748,-1.691104403,-0.330347665
9/1/2012,2.045251576,0.218185529,9/1/2012,2012,152,Jordan,8979.51886,0.07,-0.011274511,-0.523977637,0.19,0.37,-0.734492719,,3487.613617,2.651170748,-1.691104403,-0.330347665
10/1/2012,2.335719252,0.419610384,10/1/2012,2012,153,Jordan,8979.51886,0.07,-0.011274511,-0.523977637,0.19,0.37,-0.734492719,,3487.613617,2.651170748,-1.691104403,-0.330347665
11/1/2012,-1.556398719,-0.142875051,11/1/2012,2012,154,Jordan,8979.51886,0.07,-0.011274511,-0.523977637,0.19,0.37,-0.734492719,,3487.613617,2.651170748,-1.691104403,-0.330347665
12/1/2012,-0.264732875,-0.109572612,12/1/2012,2012,155,Jordan,8979.51886,0.07,-0.011274511,-0.523977637,0.19,0.37,-0.734492719,,3487.613617,2.651170748,-1.691104403,-0.330347665
1/1/2013,-1.001180006,-0.666783137,1/1/2013,2013,156,Jordan,8768.02988,0.07,-0.048918359,-0.606315255,0.14,0.39,-0.806754529,,3405.472039,2.82876664,-0.647066521,-0.256354095
2/1/2013,0.620753815,0.118642496,2/1/2013,2013,157,Jordan,8768.02988,0.07,-0.048918359,-0.606315255,0.14,0.39,-0.806754529,,3405.472039,2.82876664,-0.647066521,-0.256354095
3/1/2013,2.460036345,0.246876385,3/1/2013,2013,158,Jordan,8768.02988,0.07,-0.048918359,-0.606315255,0.14,0.39,-0.806754529,,3405.472039,2.82876664,-0.647066521,-0.256354095
4/1/2013,-0.15977823,-0.303029219,4/1/2013,2013,159,Jordan,8768.02988,0.07,-0.048918359,-0.606315255,0.14,0.39,-0.806754529,,3405.472039,2.82876664,-0.647066521,-0.256354095
5/1/2013,1.010235549,0.439920664,5/1/2013,2013,160,Jordan,8768.02988,0.07,-0.048918359,-0.606315255,0.14,0.39,-0.806754529,,3405.472039,2.82876664,-0.647066521,-0.256354095
6/1/2013,2.355802758,0.67640366,6/1/2013,2013,161,Jordan,8768.02988,0.07,-0.048918359,-0.606315255,0.14,0.39,-0.806754529,,3405.472039,2.82876664,-0.647066521,-0.256354095
7/1/2013,0.021006863,-0.081483581,7/1/2013,2013,162,Jordan,8768.02988,0.07,-0.048918359,-0.606315255,0.14,0.39,-0.806754529,,3405.472039,2.82876664,-0.647066521,-0.256354095
8/1/2013,0.508933759,0.12029119,8/1/2013,2013,163,Jordan,8768.02988,0.07,-0.048918359,-0.606315255,0.14,0.39,-0.806754529,,3405.472039,2.82876664,-0.647066521,-0.256354095
9/1/2013,-0.518468139,-0.411254632,9/1/2013,2013,164,Jordan,8768.02988,0.07,-0.048918359,-0.606315255,0.14,0.39,-0.806754529,,3405.472039,2.82876664,-0.647066521,-0.256354095
10/1/2013,-1.646782749,-0.674722861,10/1/2013,2013,165,Jordan,8768.02988,0.07,-0.048918359,-0.606315255,0.14,0.39,-0.806754529,,3405.472039,2.82876664,-0.647066521,-0.256354095
11/1/2013,-1.323334473,-0.41574958,11/1/2013,2013,166,Jordan,8768.02988,0.07,-0.048918359,-0.606315255,0.14,0.39,-0.806754529,,3405.472039,2.82876664,-0.647066521,-0.256354095
12/1/2013,0.496935234,0.052949891,12/1/2013,2013,167,Jordan,8768.02988,0.07,-0.048918359,-0.606315255,0.14,0.39,-0.806754529,,3405.472039,2.82876664,-0.647066521,-0.256354095
1/1/2014,-1.474328125,-0.284885086,1/1/2014,2014,168,Jordan,8634.535737,0.14,0.116841048,-0.540025532,0.08,0.46,-0.753645599,,3353.623382,3.096330347,-1.048723465,-0.265722943
2/1/2014,0.187051817,-0.501559879,2/1/2014,2014,169,Jordan,8634.535737,0.14,0.116841048,-0.540025532,0.08,0.46,-0.753645599,,3353.623382,3.096330347,-1.048723465,-0.265722943
3/1/2014,1.105402276,0.076718906,3/1/2014,2014,170,Jordan,8634.535737,0.14,0.116841048,-0.540025532,0.08,0.46,-0.753645599,,3353.623382,3.096330347,-1.048723465,-0.265722943
4/1/2014,-0.388384679,0.190740025,4/1/2014,2014,171,Jordan,8634.535737,0.14,0.116841048,-0.540025532,0.08,0.46,-0.753645599,,3353.623382,3.096330347,-1.048723465,-0.265722943
5/1/2014,-2.086776392,-0.888585358,5/1/2014,2014,172,Jordan,8634.535737,0.14,0.116841048,-0.540025532,0.08,0.46,-0.753645599,,3353.623382,3.096330347,-1.048723465,-0.265722943
6/1/2014,0.638768023,-0.072083502,6/1/2014,2014,173,Jordan,8634.535737,0.14,0.116841048,-0.540025532,0.08,0.46,-0.753645599,,3353.623382,3.096330347,-1.048723465,-0.265722943
7/1/2014,0.733626216,0.064491264,7/1/2014,2014,174,Jordan,8634.535737,0.14,0.116841048,-0.540025532,0.08,0.46,-0.753645599,,3353.623382,3.096330347,-1.048723465,-0.265722943
8/1/2014,1.900357635,0.483512814,8/1/2014,2014,175,Jordan,8634.535737,0.14,0.116841048,-0.540025532,0.08,0.46,-0.753645599,,3353.623382,3.096330347,-1.048723465,-0.265722943
9/1/2014,0.245446731,-0.012599815,9/1/2014,2014,176,Jordan,8634.535737,0.14,0.116841048,-0.540025532,0.08,0.46,-0.753645599,,3353.623382,3.096330347,-1.048723465,-0.265722943
10/1/2014,1.062012025,0.162863555,10/1/2014,2014,177,Jordan,8634.535737,0.14,0.116841048,-0.540025532,0.08,0.46,-0.753645599,,3353.623382,3.096330347,-1.048723465,-0.265722943
11/1/2014,0.301112254,-0.080554415,11/1/2014,2014,178,Jordan,8634.535737,0.14,0.116841048,-0.540025532,0.08,0.46,-0.753645599,,3353.623382,3.096330347,-1.048723465,-0.265722943
12/1/2014,-0.491607639,0.047238957,12/1/2014,2014,179,Jordan,8634.535737,0.14,0.116841048,-0.540025532,0.08,0.46,-0.753645599,,3353.623382,3.096330347,-1.048723465,-0.265722943
1/1/2015,0.331091113,-0.02457887,1/1/2015,2015,180,Jordan,8510.434288,0.26,0.122487001,-0.605778575,0.08,0.44,-0.769384861,,3305.422815,2.391695959,-0.410845151,-0.269608927
2/1/2015,-1.97387706,-0.651825178,2/1/2015,2015,181,Jordan,8510.434288,0.26,0.122487001,-0.605778575,0.08,0.44,-0.769384861,,3305.422815,2.391695959,-0.410845151,-0.269608927
3/1/2015,1.488919378,0.345487029,3/1/2015,2015,182,Jordan,8510.434288,0.26,0.122487001,-0.605778575,0.08,0.44,-0.769384861,,3305.422815,2.391695959,-0.410845151,-0.269608927
4/1/2015,0.446680523,-0.146950237,4/1/2015,2015,183,Jordan,8510.434288,0.26,0.122487001,-0.605778575,0.08,0.44,-0.769384861,,3305.422815,2.391695959,-0.410845151,-0.269608927
5/1/2015,-2.337065281,-0.917504628,5/1/2015,2015,184,Jordan,8510.434288,0.26,0.122487001,-0.605778575,0.08,0.44,-0.769384861,,3305.422815,2.391695959,-0.410845151,-0.269608927
6/1/2015,0.397369304,0.085676321,6/1/2015,2015,185,Jordan,8510.434288,0.26,0.122487001,-0.605778575,0.08,0.44,-0.769384861,,3305.422815,2.391695959,-0.410845151,-0.269608927
7/1/2015,0.178260364,-0.171686372,7/1/2015,2015,186,Jordan,8510.434288,0.26,0.122487001,-0.605778575,0.08,0.44,-0.769384861,,3305.422815,2.391695959,-0.410845151,-0.269608927
8/1/2015,-1.098295482,-0.236674345,8/1/2015,2015,187,Jordan,8510.434288,0.26,0.122487001,-0.605778575,0.08,0.44,-0.769384861,,3305.422815,2.391695959,-0.410845151,-0.269608927
9/1/2015,0.849372672,0.279922993,9/1/2015,2015,188,Jordan,8510.434288,0.26,0.122487001,-0.605778575,0.08,0.44,-0.769384861,,3305.422815,2.391695959,-0.410845151,-0.269608927
10/1/2015,-0.489475936,-0.269378821,10/1/2015,2015,189,Jordan,8510.434288,0.26,0.122487001,-0.605778575,0.08,0.44,-0.769384861,,3305.422815,2.391695959,-0.410845151,-0.269608927
11/1/2015,1.92519827,0.527504196,11/1/2015,2015,190,Jordan,8510.434288,0.26,0.122487001,-0.605778575,0.08,0.44,-0.769384861,,3305.422815,2.391695959,-0.410845151,-0.269608927
12/1/2015,-0.902097613,-0.355378129,12/1/2015,2015,191,Jordan,8510.434288,0.26,0.122487001,-0.605778575,0.08,0.44,-0.769384861,,3305.422815,2.391695959,-0.410845151,-0.269608927
1/1/2016,0.847893783,0.175790788,1/1/2016,2016,192,Jordan,8422.033348,0.27,0.13379024,-0.492398381,0.05,0.3,-0.713006794,,3271.0882,2.003733625,-0.093191169,0.000414564
2/1/2016,-0.251430654,-0.234034659,2/1/2016,2016,193,Jordan,8422.033348,0.27,0.13379024,-0.492398381,0.05,0.3,-0.713006794,,3271.0882,2.003733625,-0.093191169,0.000414564
3/1/2016,0.833660825,0.109596342,3/1/2016,2016,194,Jordan,8422.033348,0.27,0.13379024,-0.492398381,0.05,0.3,-0.713006794,,3271.0882,2.003733625,-0.093191169,0.000414564
4/1/2016,-0.501056431,-0.278574973,4/1/2016,2016,195,Jordan,8422.033348,0.27,0.13379024,-0.492398381,0.05,0.3,-0.713006794,,3271.0882,2.003733625,-0.093191169,0.000414564
5/1/2016,-1.965251413,-0.774105052,5/1/2016,2016,196,Jordan,8422.033348,0.27,0.13379024,-0.492398381,0.05,0.3,-0.713006794,,3271.0882,2.003733625,-0.093191169,0.000414564
6/1/2016,2.004160162,0.432386692,6/1/2016,2016,197,Jordan,8422.033348,0.27,0.13379024,-0.492398381,0.05,0.3,-0.713006794,,3271.0882,2.003733625,-0.093191169,0.000414564
7/1/2016,-1.263305557,-0.364965446,7/1/2016,2016,198,Jordan,8422.033348,0.27,0.13379024,-0.492398381,0.05,0.3,-0.713006794,,3271.0882,2.003733625,-0.093191169,0.000414564
8/1/2016,0.472156105,0.017697964,8/1/2016,2016,199,Jordan,8422.033348,0.27,0.13379024,-0.492398381,0.05,0.3,-0.713006794,,3271.0882,2.003733625,-0.093191169,0.000414564
9/1/2016,-1.550544022,-0.144492394,9/1/2016,2016,200,Jordan,8422.033348,0.27,0.13379024,-0.492398381,0.05,0.3,-0.713006794,,3271.0882,2.003733625,-0.093191169,0.000414564
10/1/2016,-0.753530974,-0.074799665,10/1/2016,2016,201,Jordan,8422.033348,0.27,0.13379024,-0.492398381,0.05,0.3,-0.713006794,,3271.0882,2.003733625,-0.093191169,0.000414564
11/1/2016,-2.424870915,-0.592496992,11/1/2016,2016,202,Jordan,8422.033348,0.27,0.13379024,-0.492398381,0.05,0.3,-0.713006794,,3271.0882,2.003733625,-0.093191169,0.000414564
12/1/2016,-0.403169831,-0.273457321,12/1/2016,2016,203,Jordan,8422.033348,0.27,0.13379024,-0.492398381,0.05,0.3,-0.713006794,,3271.0882,2.003733625,-0.093191169,0.000414564
1/1/2017,-1.261067868,-0.469967704,1/1/2017,2017,204,Jordan,8399.966727,0.26,0.109076411,-0.497875422,0.1,0.26,-0.722979665,,3262.517602,2.115732889,-0.967339105,-0.33840546
2/1/2017,-1.502791133,-0.626230424,2/1/2017,2017,205,Jordan,8399.966727,0.26,0.109076411,-0.497875422,0.1,0.26,-0.722979665,,3262.517602,2.115732889,-0.967339105,-0.33840546
3/1/2017,-0.64934442,-0.352922792,3/1/2017,2017,206,Jordan,8399.966727,0.26,0.109076411,-0.497875422,0.1,0.26,-0.722979665,,3262.517602,2.115732889,-0.967339105,-0.33840546
4/1/2017,1.403115428,-0.08298167,4/1/2017,2017,207,Jordan,8399.966727,0.26,0.109076411,-0.497875422,0.1,0.26,-0.722979665,,3262.517602,2.115732889,-0.967339105,-0.33840546
5/1/2017,-1.845013115,-0.711134739,5/1/2017,2017,208,Jordan,8399.966727,0.26,0.109076411,-0.497875422,0.1,0.26,-0.722979665,,3262.517602,2.115732889,-0.967339105,-0.33840546
6/1/2017,1.458650935,0.266316662,6/1/2017,2017,209,Jordan,8399.966727,0.26,0.109076411,-0.497875422,0.1,0.26,-0.722979665,,3262.517602,2.115732889,-0.967339105,-0.33840546
7/1/2017,0.657246313,-0.052445203,7/1/2017,2017,210,Jordan,8399.966727,0.26,0.109076411,-0.497875422,0.1,0.26,-0.722979665,,3262.517602,2.115732889,-0.967339105,-0.33840546
8/1/2017,-2.978153578,-0.509291125,8/1/2017,2017,211,Jordan,8399.966727,0.26,0.109076411,-0.497875422,0.1,0.26,-0.722979665,,3262.517602,2.115732889,-0.967339105,-0.33840546
9/1/2017,2.462746096,0.282154236,9/1/2017,2017,212,Jordan,8399.966727,0.26,0.109076411,-0.497875422,0.1,0.26,-0.722979665,,3262.517602,2.115732889,-0.967339105,-0.33840546
10/1/2017,0.729137874,-0.024470714,10/1/2017,2017,213,Jordan,8399.966727,0.26,0.109076411,-0.497875422,0.1,0.26,-0.722979665,,3262.517602,2.115732889,-0.967339105,-0.33840546
11/1/2017,-0.139903111,-0.151244595,11/1/2017,2017,214,Jordan,8399.966727,0.26,0.109076411,-0.497875422,0.1,0.26,-0.722979665,,3262.517602,2.115732889,-0.967339105,-0.33840546
12/1/2017,-1.83948095,-0.849296564,12/1/2017,2017,215,Jordan,8399.966727,0.26,0.109076411,-0.497875422,0.1,0.26,-0.722979665,,3262.517602,2.115732889,-0.967339105,-0.33840546
1/1/2018,-2.630976108,-1.288316709,1/1/2018,2018,216,Jordan,8410.856072,0.15,0.112717994,-0.379405141,0.08,0.23,-0.701732814,,3266.746985,1.940292205,-0.616146111,-0.239617077
2/1/2018,-0.964887549,-0.468991775,2/1/2018,2018,217,Jordan,8410.856072,0.15,0.112717994,-0.379405141,0.08,0.23,-0.701732814,,3266.746985,1.940292205,-0.616146111,-0.239617077
3/1/2018,-2.008036069,-0.650271926,3/1/2018,2018,218,Jordan,8410.856072,0.15,0.112717994,-0.379405141,0.08,0.23,-0.701732814,,3266.746985,1.940292205,-0.616146111,-0.239617077
4/1/2018,-1.574269707,-0.471892353,4/1/2018,2018,219,Jordan,8410.856072,0.15,0.112717994,-0.379405141,0.08,0.23,-0.701732814,,3266.746985,1.940292205,-0.616146111,-0.239617077
5/1/2018,0.308463705,0.03463861,5/1/2018,2018,220,Jordan,8410.856072,0.15,0.112717994,-0.379405141,0.08,0.23,-0.701732814,,3266.746985,1.940292205,-0.616146111,-0.239617077
6/1/2018,-1.157362961,-0.405641133,6/1/2018,2018,221,Jordan,8410.856072,0.15,0.112717994,-0.379405141,0.08,0.23,-0.701732814,,3266.746985,1.940292205,-0.616146111,-0.239617077
7/1/2018,1.869967218,0.574429692,7/1/2018,2018,222,Jordan,8410.856072,0.15,0.112717994,-0.379405141,0.08,0.23,-0.701732814,,3266.746985,1.940292205,-0.616146111,-0.239617077
8/1/2018,-0.034585062,-0.294432429,8/1/2018,2018,223,Jordan,8410.856072,0.15,0.112717994,-0.379405141,0.08,0.23,-0.701732814,,3266.746985,1.940292205,-0.616146111,-0.239617077
9/1/2018,0.560770547,0.08377114,9/1/2018,2018,224,Jordan,8410.856072,0.15,0.112717994,-0.379405141,0.08,0.23,-0.701732814,,3266.746985,1.940292205,-0.616146111,-0.239617077
10/1/2018,2.216093578,0.950970281,10/1/2018,2018,225,Jordan,8410.856072,0.15,0.112717994,-0.379405141,0.08,0.23,-0.701732814,,3266.746985,1.940292205,-0.616146111,-0.239617077
11/1/2018,0.898941539,0.0786859,11/1/2018,2018,226,Jordan,8410.856072,0.15,0.112717994,-0.379405141,0.08,0.23,-0.701732814,,3266.746985,1.940292205,-0.616146111,-0.239617077
12/1/2018,-0.592662342,-0.191873756,12/1/2018,2018,227,Jordan,8410.856072,0.15,0.112717994,-0.379405141,0.08,0.23,-0.701732814,,3266.746985,1.940292205,-0.616146111,-0.239617077
1/1/2019,-0.181715506,-0.363321189,1/1/2019,2019,228,Jordan,,,,,,,,,,,0.854319852,0.001061034
2/1/2019,-0.877647958,-0.3483371,2/1/2019,2019,229,Jordan,,,,,,,,,,,0.854319852,0.001061034
3/1/2019,3.96205283,0.96535833,3/1/2019,2019,230,Jordan,,,,,,,,,,,0.854319852,0.001061034
4/1/2019,-2.814356757,-1.30542088,4/1/2019,2019,231,Jordan,,,,,,,,,,,0.854319852,0.001061034
5/1/2019,-2.170916628,-0.442239826,5/1/2019,2019,232,Jordan,,,,,,,,,,,0.854319852,0.001061034
6/1/2019,-2.47711457,-1.07239976,6/1/2019,2019,233,Jordan,,,,,,,,,,,0.854319852,0.001061034
7/1/2019,0.47520974,-0.051026152,7/1/2019,2019,234,Jordan,,,,,,,,,,,0.854319852,0.001061034
8/1/2019,2.277602633,0.280714618,8/1/2019,2019,235,Jordan,,,,,,,,,,,0.854319852,0.001061034
9/1/2019,1.467490877,0.370936416,9/1/2019,2019,236,Jordan,,,,,,,,,,,0.854319852,0.001061034
10/1/2019,-0.293341445,-0.375687229,10/1/2019,2019,237,Jordan,,,,,,,,,,,0.854319852,0.001061034
11/1/2019,1.062588513,0.144101254,11/1/2019,2019,238,Jordan,,,,,,,,,,,0.854319852,0.001061034
3/1/2008,2.533639375,1.2952961,3/1/2008,2008,0,Vietnam,4031.551428,-0.71,-0.212150395,0.164629117,-0.62,-0.47,-1.496713758,,1198.417214,5.661771208,-0.173334734,-0.201514824
4/1/2008,0.259712522,0.225763192,4/1/2008,2008,1,Vietnam,4031.551428,-0.71,-0.212150395,0.164629117,-0.62,-0.47,-1.496713758,,1198.417214,5.661771208,-0.173334734,-0.201514824
5/1/2008,1.524172437,1.462433694,5/1/2008,2008,2,Vietnam,4031.551428,-0.71,-0.212150395,0.164629117,-0.62,-0.47,-1.496713758,,1198.417214,5.661771208,-0.173334734,-0.201514824
6/1/2008,-0.241635742,-0.013120052,6/1/2008,2008,3,Vietnam,4031.551428,-0.71,-0.212150395,0.164629117,-0.62,-0.47,-1.496713758,,1198.417214,5.661771208,-0.173334734,-0.201514824
7/1/2008,-0.333917545,0.10691258,7/1/2008,2008,4,Vietnam,4031.551428,-0.71,-0.212150395,0.164629117,-0.62,-0.47,-1.496713758,,1198.417214,5.661771208,-0.173334734,-0.201514824
8/1/2008,-1.372390621,-0.505264882,8/1/2008,2008,5,Vietnam,4031.551428,-0.71,-0.212150395,0.164629117,-0.62,-0.47,-1.496713758,,1198.417214,5.661771208,-0.173334734,-0.201514824
9/1/2008,0.135641487,-0.025121052,9/1/2008,2008,6,Vietnam,4031.551428,-0.71,-0.212150395,0.164629117,-0.62,-0.47,-1.496713758,,1198.417214,5.661771208,-0.173334734,-0.201514824
10/1/2008,1.023267471,0.314685259,10/1/2008,2008,7,Vietnam,4031.551428,-0.71,-0.212150395,0.164629117,-0.62,-0.47,-1.496713758,,1198.417214,5.661771208,-0.173334734,-0.201514824
11/1/2008,0.035139447,-0.187031586,11/1/2008,2008,8,Vietnam,4031.551428,-0.71,-0.212150395,0.164629117,-0.62,-0.47,-1.496713758,,1198.417214,5.661771208,-0.173334734,-0.201514824
12/1/2008,-0.675008392,-0.13291561,12/1/2008,2008,9,Vietnam,4031.551428,-0.71,-0.212150395,0.164629117,-0.62,-0.47,-1.496713758,,1198.417214,5.661771208,-0.173334734,-0.201514824
1/1/2009,-0.672712795,-0.298521137,1/1/2009,2009,10,Vietnam,4207.756178,-0.54,-0.255260527,0.271709561,-0.62,-0.54,-1.482666969,,1250.795761,5.397897543,-0.136203674,-0.00205844
